component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C12888,L7,TypeB,32.9,1.18,10.74,11.74,12.74,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50,1,10.74,10.74,,10.74,10.74,10.74,10.74,0.0,0.0,1,11.74,11.74,,11.74,11.74,11.74,11.74,0.0,0.0,1,12.74,12.74,,12.74,12.74,12.74,12.74,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18245603776802258,0,0.09122801888401129,0,1,10.0,0.30929821227460735,30.93,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C12889,L7,TypeB,30.54,1.2,11.56,12.56,31.56,33.56,1.16,1.26,3.16,3.36,Sudden_Anomaly,50,1,11.56,11.56,,11.56,11.56,11.56,11.56,0.0,0.0,1,12.56,12.56,,12.56,12.56,12.56,12.56,0.0,0.0,1,31.56,31.56,,31.56,31.56,31.56,31.56,0.0,0.0,1,33.56,33.56,,33.56,33.56,33.56,33.56,0.0,0.0,1,1.16,1.16,,1.16,1.16,1.16,1.16,0.0,0.0,1,1.26,1.26,,1.26,1.26,1.26,1.26,0.0,0.0,1,3.16,3.16,,3.16,3.16,3.16,3.16,0.0,0.0,1,3.36,3.36,,3.36,3.36,3.36,3.36,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.22409463147402822,0,0.11204731573701411,0,0,0.0,0.07283075522905917,7.28,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12890,L7,TypeC,34.71,1.04,11.58,13.58,16.58,21.58,1.16,1.36,1.66,2.16,Latent_Defect,50,1,11.58,11.58,,11.58,11.58,11.58,11.58,0.0,0.0,1,13.58,13.58,,13.58,13.58,13.58,13.58,0.0,0.0,1,16.58,16.58,,16.58,16.58,16.58,16.58,0.0,0.0,1,21.58,21.58,,21.58,21.58,21.58,21.58,0.0,0.0,1,1.16,1.16,,1.16,1.16,1.16,1.16,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,1.66,1.66,,1.66,1.66,1.66,1.66,0.0,0.0,1,2.16,2.16,,2.16,2.16,2.16,2.16,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20703754291567958,0,0.10351877145783979,0,0,0.0,0.06728720144759587,6.73,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12891,L7,TypeA,27.06,1.22,12.54,12.54,12.54,12.54,1.25,1.25,1.25,1.25,High_Stable,50,1,12.54,12.54,,12.54,12.54,12.54,12.54,0.0,0.0,1,12.54,12.54,,12.54,12.54,12.54,12.54,0.0,0.0,1,12.54,12.54,,12.54,12.54,12.54,12.54,0.0,0.0,1,12.54,12.54,,12.54,12.54,12.54,12.54,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.16110748290389482,0,0.08055374145194741,0,0,0.0,0.052359931943765814,5.24,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12892,L7,TypeA,29.36,1.08,10.1,11.1,30.1,32.1,1.01,1.11,3.01,3.21,Sudden_Anomaly,50,1,10.1,10.1,,10.1,10.1,10.1,10.1,0.0,0.0,1,11.1,11.1,,11.1,11.1,11.1,11.1,0.0,0.0,1,30.1,30.1,,30.1,30.1,30.1,30.1,0.0,0.0,1,32.1,32.1,,32.1,32.1,32.1,32.1,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,1.11,1.11,,1.11,1.11,1.11,1.11,0.0,0.0,1,3.01,3.01,,3.01,3.01,3.01,3.01,0.0,0.0,1,3.21,3.21,,3.21,3.21,3.21,3.21,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.23742159972024648,0,0.11871079986012324,0,0,0.0,0.07716201990908012,7.72,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12893,L7,TypeB,33.31,1.05,10.64,12.64,15.64,20.64,1.06,1.26,1.56,2.06,Latent_Defect,50,1,10.64,10.64,,10.64,10.64,10.64,10.64,0.0,0.0,1,12.64,12.64,,12.64,12.64,12.64,12.64,0.0,0.0,1,15.64,15.64,,15.64,15.64,15.64,15.64,0.0,0.0,1,20.64,20.64,,20.64,20.64,20.64,20.64,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,1,1.26,1.26,,1.26,1.26,1.26,1.26,0.0,0.0,1,1.56,1.56,,1.56,1.56,1.56,1.56,0.0,0.0,1,2.06,2.06,,2.06,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.17467468472093317,0,0.08733734236046659,0,0,0.0,0.056769272534303285,5.68,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12894,L7,TypeC,33.82,1.02,12.59,13.59,32.59,34.59,1.26,1.36,3.26,3.46,Sudden_Anomaly,50,1,12.59,12.59,,12.59,12.59,12.59,12.59,0.0,0.0,1,13.59,13.59,,13.59,13.59,13.59,13.59,0.0,0.0,1,32.59,32.59,,32.59,32.59,32.59,32.59,0.0,0.0,1,34.59,34.59,,34.59,34.59,34.59,34.59,0.0,0.0,1,1.26,1.26,,1.26,1.26,1.26,1.26,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,3.26,3.26,,3.26,3.26,3.26,3.26,0.0,0.0,1,3.46,3.46,,3.46,3.46,3.46,3.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.30199020574055485,0,0.15099510287027743,0,0,0.0,0.09814681686568033,9.81,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12895,L7,TypeC,32.24,1.1,11.71,12.71,31.71,33.71,1.17,1.27,3.17,3.37,Sudden_Anomaly,50,1,11.71,11.71,,11.71,11.71,11.71,11.71,0.0,0.0,1,12.71,12.71,,12.71,12.71,12.71,12.71,0.0,0.0,1,31.71,31.71,,31.71,31.71,31.71,31.71,0.0,0.0,1,33.71,33.71,,33.71,33.71,33.71,33.71,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,3.17,3.17,,3.17,3.17,3.17,3.17,0.0,0.0,1,3.37,3.37,,3.37,3.37,3.37,3.37,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2300567793705072,0,0.1150283896852536,0,0,0.0,0.07476845329541484,7.48,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12896,L7,TypeC,34.88,1.24,12.29,13.29,14.29,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50,1,12.29,12.29,,12.29,12.29,12.29,12.29,0.0,0.0,1,13.29,13.29,,13.29,13.29,13.29,13.29,0.0,0.0,1,14.29,14.29,,14.29,14.29,14.29,14.29,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.23,1.23,,1.23,1.23,1.23,1.23,0.0,0.0,1,1.33,1.33,,1.33,1.33,1.33,1.33,0.0,0.0,1,1.43,1.43,,1.43,1.43,1.43,1.43,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2334857701277098,0,0.1167428850638549,0,1,10.0,0.32588287529150567,32.59,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C12897,L7,TypeA,27.97,1.01,13.97,14.97,15.97,16.97,1.4,1.5,1.6,1.7,Normal,50,1,13.97,13.97,,13.97,13.97,13.97,13.97,0.0,0.0,1,14.97,14.97,,14.97,14.97,14.97,14.97,0.0,0.0,1,15.97,15.97,,15.97,15.97,15.97,15.97,0.0,0.0,1,16.97,16.97,,16.97,16.97,16.97,16.97,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.5,1.5,,1.5,1.5,1.5,1.5,0.0,0.0,1,1.6,1.6,,1.6,1.6,1.6,1.6,0.0,0.0,1,1.7,1.7,,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.13651060731982115,0,0.06825530365991057,0,0,0.0,0.044365947378941874,4.44,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12898,L7,TypeC,31.29,1.26,12.99,13.99,14.99,60.0,1.3,1.4,1.5,6.0,Absolute_Failure,50,1,12.99,12.99,,12.99,12.99,12.99,12.99,0.0,0.0,1,13.99,13.99,,13.99,13.99,13.99,13.99,0.0,0.0,1,14.99,14.99,,14.99,14.99,14.99,14.99,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.3,1.3,,1.3,1.3,1.3,1.3,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.5,1.5,,1.5,1.5,1.5,1.5,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.220327724901824,0,0.110163862450912,0,1,10.0,0.3216065105930928,32.16,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C12899,L7,TypeB,27.54,1.04,11.75,11.75,11.75,11.75,1.17,1.17,1.17,1.17,High_Stable,50,1,11.75,11.75,,11.75,11.75,11.75,11.75,0.0,0.0,1,11.75,11.75,,11.75,11.75,11.75,11.75,0.0,0.0,1,11.75,11.75,,11.75,11.75,11.75,11.75,0.0,0.0,1,11.75,11.75,,11.75,11.75,11.75,11.75,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1699708504964753,0,0.08498542524823766,0,0,0.0,0.055240526411354476,5.52,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12900,L7,TypeA,29.0,1.05,9.36,10.36,29.36,31.36,0.94,1.04,2.94,3.14,Sudden_Anomaly,50,1,9.36,9.36,,9.36,9.36,9.36,9.36,0.0,0.0,1,10.36,10.36,,10.36,10.36,10.36,10.36,0.0,0.0,1,29.36,29.36,,29.36,29.36,29.36,29.36,0.0,0.0,1,31.36,31.36,,31.36,31.36,31.36,31.36,0.0,0.0,1,0.94,0.94,,0.94,0.94,0.94,0.94,0.0,0.0,1,1.04,1.04,,1.04,1.04,1.04,1.04,0.0,0.0,1,2.94,2.94,,2.94,2.94,2.94,2.94,0.0,0.0,1,3.14,3.14,,3.14,3.14,3.14,3.14,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2739185662687632,0,0.1369592831343816,0,0,0.0,0.08902353403734804,8.9,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12901,L7,TypeB,27.94,1.26,11.75,12.75,13.75,60.0,1.17,1.27,1.37,6.0,Absolute_Failure,50,1,11.75,11.75,,11.75,11.75,11.75,11.75,0.0,0.0,1,12.75,12.75,,12.75,12.75,12.75,12.75,0.0,0.0,1,13.75,13.75,,13.75,13.75,13.75,13.75,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,1.37,1.37,,1.37,1.37,1.37,1.37,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2097409120864426,0,0.1048704560432213,0,1,10.0,0.31816579642809384,31.82,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C12902,L7,TypeA,33.77,1.08,12.74,13.74,14.74,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50,1,12.74,12.74,,12.74,12.74,12.74,12.74,0.0,0.0,1,13.74,13.74,,13.74,13.74,13.74,13.74,0.0,0.0,1,14.74,14.74,,14.74,14.74,14.74,14.74,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,1.37,1.37,,1.37,1.37,1.37,1.37,0.0,0.0,1,1.47,1.47,,1.47,1.47,1.47,1.47,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.23157156252294786,0,0.11578578126147393,0,1,10.0,0.32526075781995806,32.53,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C12903,L7,TypeA,30.45,1.07,11.72,12.72,13.72,60.0,1.17,1.27,1.37,6.0,Absolute_Failure,50,2,12.955,12.955,1.7465537495307715,11.72,14.19,12.3375,13.5725,1.2349999999999994,1.2349999999999994,2,14.455000000000002,14.455000000000002,2.453660530717321,12.72,16.19,13.5875,15.322500000000002,1.7350000000000012,1.7350000000000003,2,16.455000000000002,16.455000000000002,3.8678740930904163,13.72,19.19,15.0875,17.8225,2.735000000000001,2.7350000000000003,2,42.095,42.095,25.32149383429027,24.19,60.0,33.1425,51.0475,17.905,17.905,2,1.295,1.295,0.1767766952966369,1.17,1.42,1.2325,1.3575,0.125,0.125,2,1.445,1.445,0.2474873734152917,1.27,1.62,1.3575,1.5325000000000002,0.17500000000000027,0.17500000000000004,2,1.645,1.645,0.38890872965260104,1.37,1.92,1.5075,1.7825,0.2749999999999999,0.2749999999999999,2,4.21,4.21,2.53144227664784,2.42,6.0,3.315,5.105,1.7900000000000005,1.79,1.2349999999999994,0.6744999994538461,0,1.7350000000000012,0.6744999996112395,0,2.735000000000001,0.6744999997533823,0,17.905,0.6744999999623289,0,0.125,0.674499994604,0,0.17500000000000004,0.6744999961457143,0,0.2749999999999999,0.6744999975472726,0,1.79,0.6744999996231843,0,0.6744999999623289,0,0.0,0,0.8907516050497494,1,0.4453758025248747,0,1,10.0,0.5394942716411686,53.95,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit; Isolation Forest identified an unusual multivariate pattern.,8,16000,8
C12904,L7,TypeC,25.36,1.08,13.33,14.33,15.33,16.33,1.33,1.43,1.53,1.63,Normal,50,1,13.33,13.33,,13.33,13.33,13.33,13.33,0.0,0.0,1,14.33,14.33,,14.33,14.33,14.33,14.33,0.0,0.0,1,15.33,15.33,,15.33,15.33,15.33,15.33,0.0,0.0,1,16.33,16.33,,16.33,16.33,16.33,16.33,0.0,0.0,1,1.33,1.33,,1.33,1.33,1.33,1.33,0.0,0.0,1,1.43,1.43,,1.43,1.43,1.43,1.43,0.0,0.0,1,1.53,1.53,,1.53,1.53,1.53,1.53,0.0,0.0,1,1.63,1.63,,1.63,1.63,1.63,1.63,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.09860657535887372,0,0.04930328767943686,0,0,0.0,0.03204713699163396,3.2,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12905,L7,TypeB,31.84,1.11,9.36,11.36,14.36,19.36,0.94,1.14,1.44,1.94,Latent_Defect,50,1,9.36,9.36,,9.36,9.36,9.36,9.36,0.0,0.0,1,11.36,11.36,,11.36,11.36,11.36,11.36,0.0,0.0,1,14.36,14.36,,14.36,14.36,14.36,14.36,0.0,0.0,1,19.36,19.36,,19.36,19.36,19.36,19.36,0.0,0.0,1,0.94,0.94,,0.94,0.94,0.94,0.94,0.0,0.0,1,1.14,1.14,,1.14,1.14,1.14,1.14,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,1.94,1.94,,1.94,1.94,1.94,1.94,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18431259869022545,0,0.09215629934511273,0,0,0.0,0.05990159457432327,5.99,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12906,L7,TypeC,26.95,1.25,12.21,13.21,14.21,15.21,1.22,1.32,1.42,1.52,Normal,50,1,12.21,12.21,,12.21,12.21,12.21,12.21,0.0,0.0,1,13.21,13.21,,13.21,13.21,13.21,13.21,0.0,0.0,1,14.21,14.21,,14.21,14.21,14.21,14.21,0.0,0.0,1,15.21,15.21,,15.21,15.21,15.21,15.21,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,1.32,1.32,,1.32,1.32,1.32,1.32,0.0,0.0,1,1.42,1.42,,1.42,1.42,1.42,1.42,0.0,0.0,1,1.52,1.52,,1.52,1.52,1.52,1.52,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0351425177216483,0,0.01757125886082415,0,0,0.0,0.011421318259535698,1.14,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12907,L7,TypeC,29.45,1.27,12.39,13.39,32.39,34.39,1.24,1.34,3.24,3.44,Sudden_Anomaly,50,1,12.39,12.39,,12.39,12.39,12.39,12.39,0.0,0.0,1,13.39,13.39,,13.39,13.39,13.39,13.39,0.0,0.0,1,32.39,32.39,,32.39,32.39,32.39,32.39,0.0,0.0,1,34.39,34.39,,34.39,34.39,34.39,34.39,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,1,1.34,1.34,,1.34,1.34,1.34,1.34,0.0,0.0,1,3.24,3.24,,3.24,3.24,3.24,3.24,0.0,0.0,1,3.44,3.44,,3.44,3.44,3.44,3.44,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2465968261435047,0,0.12329841307175235,0,0,0.0,0.08014396849663903,8.01,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12908,L7,TypeC,31.84,1.3,13.82,15.82,18.82,23.82,1.38,1.58,1.88,2.38,Latent_Defect,50,1,13.82,13.82,,13.82,13.82,13.82,13.82,0.0,0.0,1,15.82,15.82,,15.82,15.82,15.82,15.82,0.0,0.0,1,18.82,18.82,,18.82,18.82,18.82,18.82,0.0,0.0,1,23.82,23.82,,23.82,23.82,23.82,23.82,0.0,0.0,1,1.38,1.38,,1.38,1.38,1.38,1.38,0.0,0.0,1,1.58,1.58,,1.58,1.58,1.58,1.58,0.0,0.0,1,1.88,1.88,,1.88,1.88,1.88,1.88,0.0,0.0,1,2.38,2.38,,2.38,2.38,2.38,2.38,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2609308615630511,0,0.13046543078152556,0,0,0.0,0.08480253000799162,8.48,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C12909,L7,TypeC,25.82,1.27,14.74,16.74,19.74,24.74,1.47,1.67,1.97,2.47,Latent_Defect,50,1,14.74,14.74,,14.74,14.74,14.74,14.74,0.0,0.0,1,16.74,16.74,,16.74,16.74,16.74,16.74,0.0,0.0,1,19.74,19.74,,19.74,19.74,19.74,19.74,0.0,0.0,1,24.74,24.74,,24.74,24.74,24.74,24.74,0.0,0.0,1,1.47,1.47,,1.47,1.47,1.47,1.47,0.0,0.0,1,1.67,1.67,,1.67,1.67,1.67,1.67,0.0,0.0,1,1.97,1.97,,1.97,1.97,1.97,1.97,0.0,0.0,1,2.47,2.47,,2.47,2.47,2.47,2.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.4203450821836534,1,0.2101725410918267,0,0,0.0,0.13661215170968735,13.66,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,8,16000,8
C12910,L7,TypeA,32.79,1.24,9.96,10.96,29.96,31.96,1.0,1.1,3.0,3.2,Sudden_Anomaly,50,1,9.96,9.96,,9.96,9.96,9.96,9.96,0.0,0.0,1,10.96,10.96,,10.96,10.96,10.96,10.96,0.0,0.0,1,29.96,29.96,,29.96,29.96,29.96,29.96,0.0,0.0,1,31.96,31.96,,31.96,31.96,31.96,31.96,0.0,0.0,1,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,3.0,3.0,,3.0,3.0,3.0,3.0,0.0,0.0,1,3.2,3.2,,3.2,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2558758564106741,0,0.12793792820533706,0,0,0.0,0.08315965333346909,8.32,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
