component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C070434,LOT-007,IC_A,10.003,9.878,-0.125,-0.0052083333333333,0.0,NONE,10.500741473709647,6.845244390363989,14.156238557055309,50.0,39.499258526290355,35.84376144294469,21.001482947419294,28.312477114110617,7.310994166691319,0.0029627468673193,0.0078669642857142,-0.0049042174183949,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070434 has been classified as LOW risk. Early Iddq changed from 10.00 µA at 0h to 9.88 µA at 24h. The early drift rate is -0.0052 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.50 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.50 µA below the limit. The 90% prediction interval is approximately 6.85 to 14.16 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090275,LOT-009,IC_A,8.84,8.748,-0.09200000000000053,-0.0038333333333333,0.0,NONE,9.337706616035357,5.682209532689695,12.993203699381016,50.0,40.662293383964645,37.00679630061899,18.675413232070714,25.986407398762033,7.310994166691321,0.0029625393811628,0.0078669642857142,-0.0049044249045514,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090275 has been classified as LOW risk. Early Iddq changed from 8.84 µA at 0h to 8.75 µA at 24h. The early drift rate is -0.0038 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.34 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.66 µA below the limit. The 90% prediction interval is approximately 5.68 to 12.99 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100084,LOT-010,IC_A,12.813,12.636,-0.17700000000000138,-0.007375,0.0,NONE,13.310561051123866,9.655063967778206,16.966058134469527,50.0,36.68943894887613,33.03394186553047,26.62112210224773,33.932116268939055,7.310994166691321,0.0029616729233563,0.0078669642857142,-0.0049052913623579,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100084 has been classified as LOW risk. Early Iddq changed from 12.81 µA at 0h to 12.64 µA at 24h. The early drift rate is -0.0074 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.31 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.69 µA below the limit. The 90% prediction interval is approximately 9.66 to 16.97 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100023,LOT-010,IC_A,9.698,9.429,-0.26900000000000013,-0.0112083333333333,0.0,NONE,10.195214373531162,6.539717290185502,13.85071145687682,50.0,39.80478562646884,36.14928854312318,20.390428747062323,27.70142291375364,7.310994166691318,0.0029596093662569,0.0078669642857142,-0.0049073549194573,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100023 has been classified as LOW risk. Early Iddq changed from 9.70 µA at 0h to 9.43 µA at 24h. The early drift rate is -0.0112 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.20 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.80 µA below the limit. The 90% prediction interval is approximately 6.54 to 13.85 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050085,LOT-005,IC_A,12.233,11.928,-0.3049999999999997,-0.0127083333333333,0.0,NONE,12.730208602978038,9.07471151963238,16.3857056863237,50.0,37.26979139702196,33.6142943136763,25.460417205956077,32.7714113726474,7.310994166691319,0.0029595750177264,0.0078669642857142,-0.0049073892679878,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050085 has been classified as LOW risk. Early Iddq changed from 12.23 µA at 0h to 11.93 µA at 24h. The early drift rate is -0.0127 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.73 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.27 µA below the limit. The 90% prediction interval is approximately 9.07 to 16.39 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030044,LOT-003,IC_A,10.013,9.976,-0.036999999999999034,-0.0015416666666666,0.0,NONE,10.509830173929403,6.854333090583744,14.165327257275065,50.0,39.4901698260706,35.83467274272493,21.019660347858807,28.33065451455013,7.310994166691321,0.0029573224638654,0.0078669642857142,-0.0049096418218487,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030044 has been classified as LOW risk. Early Iddq changed from 10.01 µA at 0h to 9.98 µA at 24h. The early drift rate is -0.0015 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.51 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.49 µA below the limit. The 90% prediction interval is approximately 6.85 to 14.17 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060057,LOT-006,IC_A,9.241,9.234,-0.006999999999999673,-0.0002916666666666,0.0,NONE,9.737418083462709,6.081921000117047,13.392915166808368,50.0,40.26258191653729,36.607084833191635,19.474836166925417,26.78583033361674,7.310994166691321,0.0029548695444208,0.0078669642857142,-0.0049120947412934,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060057 has been classified as LOW risk. Early Iddq changed from 9.24 µA at 0h to 9.23 µA at 24h. The early drift rate is -0.0003 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.74 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.26 µA below the limit. The 90% prediction interval is approximately 6.08 to 13.39 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060095,LOT-006,IC_A,10.873,10.742,-0.13099999999999845,-0.0054583333333332,0.0,NONE,11.368374893379531,7.712877810033872,15.023871976725191,50.0,38.63162510662047,34.97612802327481,22.736749786759063,30.047743953450386,7.310994166691319,0.00294866007964,0.0078669642857142,-0.0049183042060742,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060095 has been classified as LOW risk. Early Iddq changed from 10.87 µA at 0h to 10.74 µA at 24h. The early drift rate is -0.0055 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.63 µA below the limit. The 90% prediction interval is approximately 7.71 to 15.02 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050410,LOT-005,IC_A,11.917,11.755,-0.16199999999999903,-0.0067499999999999,0.0,NONE,12.41215596279029,8.75665887944463,16.067653046135952,50.0,37.587844037209706,33.93234695386405,24.82431192558058,32.135306092271904,7.310994166691321,0.0029473569213707,0.0078669642857142,-0.0049196073643435,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050410 has been classified as LOW risk. Early Iddq changed from 11.92 µA at 0h to 11.76 µA at 24h. The early drift rate is -0.0067 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.41 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.59 µA below the limit. The 90% prediction interval is approximately 8.76 to 16.07 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040021,LOT-004,IC_A,9.073,9.075,0.0019999999999988916,8.333333333328714e-05,0.0,NONE,9.56759054788753,5.91209346454187,13.22308763123319,50.0,40.432409452112466,36.77691236876681,19.13518109577506,26.446175262466383,7.310994166691319,0.0029439913564733,0.0078669642857142,-0.0049229729292408,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040021 has been classified as LOW risk. Early Iddq changed from 9.07 µA at 0h to 9.07 µA at 24h. The early drift rate is 0.0001 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.57 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.43 µA below the limit. The 90% prediction interval is approximately 5.91 to 13.22 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090238,LOT-009,IC_A,8.783,8.707,-0.07599999999999874,-0.0031666666666666,0.0,NONE,9.276435906349487,5.620938823003829,12.931932989695149,50.0,40.72356409365051,37.06806701030485,18.552871812698974,25.863865979390297,7.310994166691319,0.0029371184901755,0.0078669642857142,-0.0049298457955387,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090238 has been classified as LOW risk. Early Iddq changed from 8.78 µA at 0h to 8.71 µA at 24h. The early drift rate is -0.0032 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.28 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.72 µA below the limit. The 90% prediction interval is approximately 5.62 to 12.93 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080286,LOT-008,IC_A,9.933,9.737,-0.19599999999999973,-0.0081666666666666,0.0,NONE,10.42602638776915,6.770529304423491,14.08152347111481,50.0,39.57397361223085,35.91847652888519,20.8520527755383,28.16304694222962,7.310994166691319,0.0029346808795782,0.0078669642857142,-0.004932283406136,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080286 has been classified as LOW risk. Early Iddq changed from 9.93 µA at 0h to 9.74 µA at 24h. The early drift rate is -0.0082 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.43 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.57 µA below the limit. The 90% prediction interval is approximately 6.77 to 14.08 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010347,LOT-001,IC_A,10.553,10.327,-0.22600000000000087,-0.0094166666666667,0.0,NONE,11.045511844689177,7.390014761343517,14.701008928034836,50.0,38.95448815531083,35.29899107196516,22.091023689378353,29.402017856069673,7.310994166691319,0.0029316181231498,0.0078669642857142,-0.0049353461625644,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010347 has been classified as LOW risk. Early Iddq changed from 10.55 µA at 0h to 10.33 µA at 24h. The early drift rate is -0.0094 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.05 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.95 µA below the limit. The 90% prediction interval is approximately 7.39 to 14.70 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090424,LOT-009,IC_A,9.115,8.959,-0.15600000000000058,-0.0065,0.0,NONE,9.607140879811276,5.951643796465616,13.262637963156935,50.0,40.392859120188724,36.73736203684307,19.21428175962255,26.525275926313867,7.310994166691319,0.0029294099988766,0.0078669642857142,-0.0049375542868376,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090424 has been classified as LOW risk. Early Iddq changed from 9.12 µA at 0h to 8.96 µA at 24h. The early drift rate is -0.0065 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.61 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.39 µA below the limit. The 90% prediction interval is approximately 5.95 to 13.26 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080452,LOT-008,IC_A,10.232,10.104,-0.1280000000000001,-0.0053333333333333,0.0,NONE,10.723623017016973,7.068125933671313,14.379120100362632,50.0,39.276376982983024,35.620879899637366,21.447246034033945,28.758240200725265,7.310994166691319,0.0029263274822438,0.0078669642857142,-0.0049406368034703,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080452 has been classified as LOW risk. Early Iddq changed from 10.23 µA at 0h to 10.10 µA at 24h. The early drift rate is -0.0053 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.72 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.28 µA below the limit. The 90% prediction interval is approximately 7.07 to 14.38 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090134,LOT-009,IC_A,10.379,10.374,-0.004999999999999005,-0.0002083333333332,0.0,NONE,10.870591949723536,7.215094866377875,14.526089033069194,50.0,39.12940805027647,35.4739109669308,21.741183899447073,29.05217806613839,7.310994166691319,0.0029261425578781,0.0078669642857142,-0.004940821727836,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090134 has been classified as LOW risk. Early Iddq changed from 10.38 µA at 0h to 10.37 µA at 24h. The early drift rate is -0.0002 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.87 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.13 µA below the limit. The 90% prediction interval is approximately 7.22 to 14.53 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090143,LOT-009,IC_A,11.799,11.659,-0.1399999999999988,-0.0058333333333332,0.0,NONE,12.290288023460796,8.634790940115137,15.945785106806456,50.0,37.709711976539204,34.054214893193546,24.580576046921593,31.891570213612912,7.310994166691319,0.0029243334729809,0.0078669642857142,-0.0049426308127333,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090143 has been classified as LOW risk. Early Iddq changed from 11.80 µA at 0h to 11.66 µA at 24h. The early drift rate is -0.0058 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.29 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.71 µA below the limit. The 90% prediction interval is approximately 8.63 to 15.95 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070251,LOT-007,IC_A,9.601,9.506,-0.09500000000000064,-0.0039583333333333,0.0,NONE,10.092110733908813,6.436613650563153,13.747607817254472,50.0,39.90788926609119,36.252392182745524,20.184221467817625,27.495215634508945,7.310994166691319,0.0029232781780286,0.0078669642857142,-0.0049436861076856,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070251 has been classified as LOW risk. Early Iddq changed from 9.60 µA at 0h to 9.51 µA at 24h. The early drift rate is -0.0040 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.09 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.91 µA below the limit. The 90% prediction interval is approximately 6.44 to 13.75 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070155,LOT-007,IC_A,8.833,8.816,-0.01699999999999946,-0.0007083333333333,0.0,NONE,9.32403480114763,5.66853771780197,12.979531884493287,50.0,40.67596519885237,37.020468115506716,18.64806960229526,25.959063768986574,7.310994166691318,0.0029228261973073,0.0078669642857142,-0.0049441380884069,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070155 has been classified as LOW risk. Early Iddq changed from 8.83 µA at 0h to 8.82 µA at 24h. The early drift rate is -0.0007 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.32 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.68 µA below the limit. The 90% prediction interval is approximately 5.67 to 12.98 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020184,LOT-002,IC_A,11.126,11.023,-0.10299999999999976,-0.0042916666666666,0.0,NONE,11.61659842290424,7.961101339558581,15.2720955062499,50.0,38.38340157709576,34.7279044937501,23.23319684580848,30.544191012499798,7.31099416669132,0.0029202287077633,0.0078669642857142,-0.0049467355779509,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020184 has been classified as LOW risk. Early Iddq changed from 11.13 µA at 0h to 11.02 µA at 24h. The early drift rate is -0.0043 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.62 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.38 µA below the limit. The 90% prediction interval is approximately 7.96 to 15.27 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100390,LOT-010,IC_A,10.233,10.108,-0.125,-0.0052083333333333,0.0,NONE,10.723524401975764,7.068027318630104,14.379021485321424,50.0,39.276475598024234,35.620978514678576,21.447048803951528,28.75804297064285,7.310994166691319,0.0029197881069985,0.0078669642857142,-0.0049471761787156,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100390 has been classified as LOW risk. Early Iddq changed from 10.23 µA at 0h to 10.11 µA at 24h. The early drift rate is -0.0052 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.72 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.28 µA below the limit. The 90% prediction interval is approximately 7.07 to 14.38 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090095,LOT-009,IC_A,9.605,9.509,-0.09600000000000009,-0.004,0.0,NONE,10.09543962337406,6.439942540028401,13.75093670671972,50.0,39.90456037662594,36.24906329328028,20.19087924674812,27.501873413439444,7.310994166691319,0.0029192834724646,0.0078669642857142,-0.0049476808132496,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090095 has been classified as LOW risk. Early Iddq changed from 9.61 µA at 0h to 9.51 µA at 24h. The early drift rate is -0.0040 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.10 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.90 µA below the limit. The 90% prediction interval is approximately 6.44 to 13.75 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080221,LOT-008,IC_A,11.81,11.598,-0.21199999999999974,-0.0088333333333333,0.0,NONE,12.300249478359362,8.644752395013702,15.955746561705022,50.0,37.69975052164064,34.04425343829498,24.600498956718724,31.911493123410047,7.310994166691319,0.0029181516569009,0.0078669642857142,-0.0049488126288133,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080221 has been classified as LOW risk. Early Iddq changed from 11.81 µA at 0h to 11.60 µA at 24h. The early drift rate is -0.0088 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.30 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.70 µA below the limit. The 90% prediction interval is approximately 8.64 to 15.96 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030027,LOT-003,IC_A,10.649,10.481,-0.16799999999999926,-0.0069999999999999,0.0,NONE,11.13899254356645,7.483495460220791,14.79448962691211,50.0,38.86100745643355,35.20551037308789,22.2779850871329,29.58897925382422,7.310994166691319,0.0029166222831336,0.0078669642857142,-0.0049503420025806,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030027 has been classified as LOW risk. Early Iddq changed from 10.65 µA at 0h to 10.48 µA at 24h. The early drift rate is -0.0070 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.14 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.86 µA below the limit. The 90% prediction interval is approximately 7.48 to 14.79 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070180,LOT-007,IC_A,10.068,9.899,-0.16900000000000048,-0.0070416666666666,0.0,NONE,10.557906263989064,6.902409180643405,14.213403347334724,50.0,39.44209373601093,35.786596652665274,21.11581252797813,28.426806694669448,7.310994166691319,0.0029161087142206,0.0078669642857142,-0.0049508555714936,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070180 has been classified as LOW risk. Early Iddq changed from 10.07 µA at 0h to 9.90 µA at 24h. The early drift rate is -0.0070 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.56 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.44 µA below the limit. The 90% prediction interval is approximately 6.90 to 14.21 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010314,LOT-001,IC_A,11.196,11.141,-0.054999999999999716,-0.0022916666666666,0.0,NONE,11.685704832525442,8.030207749179782,15.3412019158711,50.0,38.314295167474555,34.658798084128904,23.371409665050884,30.6824038317422,7.310994166691318,0.0029149097174133,0.0078669642857142,-0.0049520545683009,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010314 has been classified as LOW risk. Early Iddq changed from 11.20 µA at 0h to 11.14 µA at 24h. The early drift rate is -0.0023 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.69 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.31 µA below the limit. The 90% prediction interval is approximately 8.03 to 15.34 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040317,LOT-004,IC_A,7.849,7.97,0.12099999999999955,0.0050416666666666,0.0,NONE,8.338189107142849,4.682692023797189,11.993686190488509,50.0,41.66181089285715,38.00631380951149,16.676378214285698,23.987372380977018,7.310994166691319,0.0029118399234693,0.0078669642857142,-0.0049551243622449,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040317 has been classified as LOW risk. Early Iddq changed from 7.85 µA at 0h to 7.97 µA at 24h. The early drift rate is 0.0050 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.34 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.66 µA below the limit. The 90% prediction interval is approximately 4.68 to 11.99 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010274,LOT-001,IC_A,9.064,9.061,-0.0030000000000001137,-0.000125,0.0,NONE,9.551947346880873,5.896450263535213,13.207444430226532,50.0,40.44805265311913,36.79255556977347,19.103894693761745,26.41488886045307,7.310994166691319,0.0029044484933385,0.0078669642857142,-0.0049625157923757,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010274 has been classified as LOW risk. Early Iddq changed from 9.06 µA at 0h to 9.06 µA at 24h. The early drift rate is -0.0001 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.55 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.45 µA below the limit. The 90% prediction interval is approximately 5.90 to 13.21 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020195,LOT-002,IC_A,7.926,8.031,0.10500000000000043,0.004375,0.0,NONE,8.413887149482463,4.758390066136803,12.069384232828122,50.0,41.58611285051754,37.93061576717188,16.827774298964925,24.138768465656245,7.310994166691319,0.0029040901754908,0.0078669642857142,-0.0049628741102234,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020195 has been classified as LOW risk. Early Iddq changed from 7.93 µA at 0h to 8.03 µA at 24h. The early drift rate is 0.0044 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.41 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.59 µA below the limit. The 90% prediction interval is approximately 4.76 to 12.07 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050052,LOT-005,IC_A,10.457,10.219,-0.23800000000000132,-0.0099166666666667,0.0,NONE,10.944854065720287,7.289356982374629,14.600351149065949,50.0,39.055145934279714,35.39964885093405,21.889708131440575,29.200702298131898,7.310994166691319,0.002903893248335,0.0078669642857142,-0.0049630710373792,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050052 has been classified as LOW risk. Early Iddq changed from 10.46 µA at 0h to 10.22 µA at 24h. The early drift rate is -0.0099 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.94 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.06 µA below the limit. The 90% prediction interval is approximately 7.29 to 14.60 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
