component_id,component_type,parameter,time,value,lower_limit,upper_limit
C895,TypeA,iddq,24,12.58,0,50
C895,TypeA,iddq,96,15.58,0,50
C895,TypeA,iddq,168,20.58,0,50
C895,TypeA,leakage,0,1.06,0,10
C895,TypeA,leakage,24,1.26,0,10
C895,TypeA,leakage,96,1.56,0,10
C895,TypeA,leakage,168,2.06,0,10
C8950,TypeB,iddq,0,13.29,0,50
C8950,TypeB,iddq,24,14.29,0,50
C8950,TypeB,iddq,96,15.29,0,50
C8950,TypeB,iddq,168,60.0,0,50
C8950,TypeB,leakage,0,1.33,0,10
C8950,TypeB,leakage,24,1.43,0,10
C8950,TypeB,leakage,96,1.53,0,10
C8950,TypeB,leakage,168,6.0,0,10
C8951,TypeA,iddq,0,10.62,0,50
C8951,TypeA,iddq,24,10.62,0,50
C8951,TypeA,iddq,96,10.62,0,50
C8951,TypeA,iddq,168,10.62,0,50
C8951,TypeA,leakage,0,1.06,0,10
C8951,TypeA,leakage,24,1.06,0,10
C8951,TypeA,leakage,96,1.06,0,10
C8951,TypeA,leakage,168,1.06,0,10
C8952,TypeB,iddq,0,8.33,0,50
C8952,TypeB,iddq,24,9.33,0,50
C8952,TypeB,iddq,96,10.33,0,50
C8952,TypeB,iddq,168,60.0,0,50
C8952,TypeB,leakage,0,0.83,0,10
C8952,TypeB,leakage,24,0.93,0,10
C8952,TypeB,leakage,96,1.03,0,10
C8952,TypeB,leakage,168,6.0,0,10
C8953,TypeC,iddq,0,12.23,0,50
C8953,TypeC,iddq,24,13.23,0,50
C8953,TypeC,iddq,96,14.23,0,50
C8953,TypeC,iddq,168,15.23,0,50
C8953,TypeC,leakage,0,1.22,0,10
C8953,TypeC,leakage,24,1.32,0,10
C8953,TypeC,leakage,96,1.42,0,10
C8953,TypeC,leakage,168,1.52,0,10
C8954,TypeC,iddq,0,14.47,0,50
C8954,TypeC,iddq,24,14.47,0,50
C8954,TypeC,iddq,96,14.47,0,50
C8954,TypeC,iddq,168,14.47,0,50
C8954,TypeC,leakage,0,1.45,0,10
C8954,TypeC,leakage,24,1.45,0,10
C8954,TypeC,leakage,96,1.45,0,10
C8954,TypeC,leakage,168,1.45,0,10
C8955,TypeA,iddq,0,10.1,0,50
C8955,TypeA,iddq,24,10.1,0,50
C8955,TypeA,iddq,96,10.1,0,50
C8955,TypeA,iddq,168,10.1,0,50
C8955,TypeA,leakage,0,1.01,0,10
C8955,TypeA,leakage,24,1.01,0,10
C8955,TypeA,leakage,96,1.01,0,10
C8955,TypeA,leakage,168,1.01,0,10
C8956,TypeB,iddq,0,13.73,0,50
C8956,TypeB,iddq,24,14.73,0,50
C8956,TypeB,iddq,96,15.73,0,50
C8956,TypeB,iddq,168,16.73,0,50
C8956,TypeB,leakage,0,1.37,0,10
C8956,TypeB,leakage,24,1.47,0,10
C8956,TypeB,leakage,96,1.57,0,10
C8956,TypeB,leakage,168,1.67,0,10
C8957,TypeA,iddq,0,11.97,0,50
C8957,TypeA,iddq,24,12.97,0,50
C8957,TypeA,iddq,96,13.97,0,50
C8957,TypeA,iddq,168,14.97,0,50
C8957,TypeA,leakage,0,1.2,0,10
C8957,TypeA,leakage,24,1.3,0,10
C8957,TypeA,leakage,96,1.4,0,10
C8957,TypeA,leakage,168,1.5,0,10
C8958,TypeB,iddq,0,13.46,0,50
C8958,TypeB,iddq,24,14.46,0,50
C8958,TypeB,iddq,96,33.46,0,50
C8958,TypeB,iddq,168,35.46,0,50
C8958,TypeB,leakage,0,1.35,0,10
C8958,TypeB,leakage,24,1.45,0,10
C8958,TypeB,leakage,96,3.35,0,10
C8958,TypeB,leakage,168,3.55,0,10
C8959,TypeA,iddq,0,12.47,0,50
C8959,TypeA,iddq,24,13.47,0,50
C8959,TypeA,iddq,96,14.47,0,50
C8959,TypeA,iddq,168,60.0,0,50
C8959,TypeA,leakage,0,1.25,0,10
C8959,TypeA,leakage,24,1.35,0,10
C8959,TypeA,leakage,96,1.45,0,10
C8959,TypeA,leakage,168,6.0,0,10
C896,TypeC,iddq,0,12.75,0,50
C896,TypeC,iddq,24,13.75,0,50
C896,TypeC,iddq,96,14.75,0,50
C896,TypeC,iddq,168,15.75,0,50
C896,TypeC,leakage,0,1.28,0,10
C896,TypeC,leakage,24,1.38,0,10
C896,TypeC,leakage,96,1.48,0,10
C896,TypeC,leakage,168,1.58,0,10
C8960,TypeC,iddq,0,8.83,0,50
C8960,TypeC,iddq,24,10.83,0,50
C8960,TypeC,iddq,96,13.83,0,50
C8960,TypeC,iddq,168,18.83,0,50
C8960,TypeC,leakage,0,0.88,0,10
C8960,TypeC,leakage,24,1.08,0,10
C8960,TypeC,leakage,96,1.38,0,10
C8960,TypeC,leakage,168,1.88,0,10
C8961,TypeA,iddq,0,9.45,0,50
C8961,TypeA,iddq,24,9.45,0,50
C8961,TypeA,iddq,96,9.45,0,50
C8961,TypeA,iddq,168,9.45,0,50
C8961,TypeA,leakage,0,0.95,0,10
C8961,TypeA,leakage,24,0.95,0,10
C8961,TypeA,leakage,96,0.95,0,10
C8961,TypeA,leakage,168,0.95,0,10
C8962,TypeB,iddq,0,13.72,0,50
C8962,TypeB,iddq,24,14.72,0,50
C8962,TypeB,iddq,96,15.72,0,50
C8962,TypeB,iddq,168,16.72,0,50
C8962,TypeB,leakage,0,1.37,0,10
C8962,TypeB,leakage,24,1.47,0,10
C8962,TypeB,leakage,96,1.57,0,10
C8962,TypeB,leakage,168,1.67,0,10
C8963,TypeC,iddq,0,14.76,0,50
C8963,TypeC,iddq,24,15.76,0,50
C8963,TypeC,iddq,96,34.76,0,50
C8963,TypeC,iddq,168,36.76,0,50
C8963,TypeC,leakage,0,1.48,0,10
C8963,TypeC,leakage,24,1.58,0,10
C8963,TypeC,leakage,96,3.48,0,10
C8963,TypeC,leakage,168,3.68,0,10
C8964,TypeA,iddq,0,13.8,0,50
C8964,TypeA,iddq,24,13.8,0,50
C8964,TypeA,iddq,96,13.8,0,50
C8964,TypeA,iddq,168,13.8,0,50
C8964,TypeA,leakage,0,1.38,0,10
C8964,TypeA,leakage,24,1.38,0,10
C8964,TypeA,leakage,96,1.38,0,10
C8964,TypeA,leakage,168,1.38,0,10
C8965,TypeB,iddq,0,11.03,0,50
C8965,TypeB,iddq,24,12.03,0,50
C8965,TypeB,iddq,96,13.03,0,50
C8965,TypeB,iddq,168,14.03,0,50
C8965,TypeB,leakage,0,1.1,0,10
C8965,TypeB,leakage,24,1.2,0,10
C8965,TypeB,leakage,96,1.3,0,10
C8965,TypeB,leakage,168,1.4,0,10
C8966,TypeA,iddq,0,8.52,0,50
C8966,TypeA,iddq,24,9.52,0,50
C8966,TypeA,iddq,96,28.52,0,50
C8966,TypeA,iddq,168,30.52,0,50
C8966,TypeA,leakage,0,0.85,0,10
C8966,TypeA,leakage,24,0.95,0,10
C8966,TypeA,leakage,96,2.85,0,10
C8966,TypeA,leakage,168,3.05,0,10
C8967,TypeA,iddq,0,12.42,0,50
C8967,TypeA,iddq,24,13.42,0,50
C8967,TypeA,iddq,96,32.42,0,50
C8967,TypeA,iddq,168,34.42,0,50
C8967,TypeA,leakage,0,1.24,0,10
C8967,TypeA,leakage,24,1.34,0,10
C8967,TypeA,leakage,96,3.24,0,10
C8967,TypeA,leakage,168,3.44,0,10
C8968,TypeA,iddq,0,11.79,0,50
C8968,TypeA,iddq,24,11.79,0,50
C8968,TypeA,iddq,96,11.79,0,50
C8968,TypeA,iddq,168,11.79,0,50
C8968,TypeA,leakage,0,1.18,0,10
C8968,TypeA,leakage,24,1.18,0,10
C8968,TypeA,leakage,96,1.18,0,10
C8968,TypeA,leakage,168,1.18,0,10
C8969,TypeA,iddq,0,9.06,0,50
C8969,TypeA,iddq,24,11.06,0,50
C8969,TypeA,iddq,96,14.06,0,50
C8969,TypeA,iddq,168,19.06,0,50
C8969,TypeA,leakage,0,0.91,0,10
C8969,TypeA,leakage,24,1.11,0,10
C8969,TypeA,leakage,96,1.41,0,10
C8969,TypeA,leakage,168,1.91,0,10
C897,TypeC,iddq,0,10.05,0,50
C897,TypeC,iddq,24,11.05,0,50
C897,TypeC,iddq,96,12.05,0,50
C897,TypeC,iddq,168,13.05,0,50
C897,TypeC,leakage,0,1.0,0,10
C897,TypeC,leakage,24,1.1,0,10
C897,TypeC,leakage,96,1.2,0,10
C897,TypeC,leakage,168,1.3,0,10
C8970,TypeA,iddq,0,8.69,0,50
C8970,TypeA,iddq,24,9.69,0,50
C8970,TypeA,iddq,96,10.69,0,50
C8970,TypeA,iddq,168,11.69,0,50
C8970,TypeA,leakage,0,0.87,0,10
C8970,TypeA,leakage,24,0.97,0,10
C8970,TypeA,leakage,96,1.07,0,10
C8970,TypeA,leakage,168,1.17,0,10
C8971,TypeC,iddq,0,14.18,0,50
C8971,TypeC,iddq,24,15.18,0,50
C8971,TypeC,iddq,96,16.18,0,50
C8971,TypeC,iddq,168,60.0,0,50
C8971,TypeC,leakage,0,1.42,0,10
C8971,TypeC,leakage,24,1.52,0,10
C8971,TypeC,leakage,96,1.62,0,10
C8971,TypeC,leakage,168,6.0,0,10
C8972,TypeB,iddq,0,13.34,0,50
C8972,TypeB,iddq,24,14.34,0,50
C8972,TypeB,iddq,96,33.34,0,50
C8972,TypeB,iddq,168,35.34,0,50
C8972,TypeB,leakage,0,1.33,0,10
C8972,TypeB,leakage,24,1.43,0,10
C8972,TypeB,leakage,96,3.33,0,10
C8972,TypeB,leakage,168,3.53,0,10
C8973,TypeC,iddq,0,12.34,0,50
C8973,TypeC,iddq,24,13.34,0,50
C8973,TypeC,iddq,96,32.34,0,50
C8973,TypeC,iddq,168,34.34,0,50
C8973,TypeC,leakage,0,1.23,0,10
C8973,TypeC,leakage,24,1.33,0,10
C8973,TypeC,leakage,96,3.23,0,10
C8973,TypeC,leakage,168,3.43,0,10
C8974,TypeB,iddq,0,13.87,0,50
C8974,TypeB,iddq,24,14.87,0,50
C8974,TypeB,iddq,96,33.87,0,50
C8974,TypeB,iddq,168,35.87,0,50
C8974,TypeB,leakage,0,1.39,0,10
C8974,TypeB,leakage,24,1.49,0,10
C8974,TypeB,leakage,96,3.39,0,10
C8974,TypeB,leakage,168,3.59,0,10
C8975,TypeB,iddq,0,9.16,0,50
C8975,TypeB,iddq,24,11.16,0,50
C8975,TypeB,iddq,96,14.16,0,50
C8975,TypeB,iddq,168,19.16,0,50
C8975,TypeB,leakage,0,0.92,0,10
C8975,TypeB,leakage,24,1.12,0,10
C8975,TypeB,leakage,96,1.42,0,10
C8975,TypeB,leakage,168,1.92,0,10
C8976,TypeB,iddq,0,11.67,0,50
C8976,TypeB,iddq,24,13.67,0,50
C8976,TypeB,iddq,96,16.67,0,50
C8976,TypeB,iddq,168,21.67,0,50
C8976,TypeB,leakage,0,1.17,0,10
C8976,TypeB,leakage,24,1.37,0,10
C8976,TypeB,leakage,96,1.67,0,10
C8976,TypeB,leakage,168,2.17,0,10
C8977,TypeB,iddq,0,10.43,0,50
C8977,TypeB,iddq,24,11.43,0,50
C8977,TypeB,iddq,96,12.43,0,50
C8977,TypeB,iddq,168,60.0,0,50
C8977,TypeB,leakage,0,1.04,0,10
C8977,TypeB,leakage,24,1.14,0,10
C8977,TypeB,leakage,96,1.24,0,10
C8977,TypeB,leakage,168,6.0,0,10
C8978,TypeC,iddq,0,11.1,0,50
C8978,TypeC,iddq,24,12.1,0,50
C8978,TypeC,iddq,96,13.1,0,50
C8978,TypeC,iddq,168,14.1,0,50
C8978,TypeC,leakage,0,1.11,0,10
C8978,TypeC,leakage,24,1.21,0,10
C8978,TypeC,leakage,96,1.31,0,10
C8978,TypeC,leakage,168,1.41,0,10
C8979,TypeC,iddq,0,8.8,0,50
C8979,TypeC,iddq,24,8.8,0,50
C8979,TypeC,iddq,96,8.8,0,50
C8979,TypeC,iddq,168,8.8,0,50
C8979,TypeC,leakage,0,0.88,0,10
C8979,TypeC,leakage,24,0.88,0,10
C8979,TypeC,leakage,96,0.88,0,10
C8979,TypeC,leakage,168,0.88,0,10
C898,TypeA,iddq,0,13.2,0,50
C898,TypeA,iddq,24,14.2,0,50
C898,TypeA,iddq,96,33.2,0,50
C898,TypeA,iddq,168,35.2,0,50
C898,TypeA,leakage,0,1.32,0,10
C898,TypeA,leakage,24,1.42,0,10
C898,TypeA,leakage,96,3.32,0,10
C898,TypeA,leakage,168,3.52,0,10
C8980,TypeB,iddq,0,11.96,0,50
C8980,TypeB,iddq,24,12.96,0,50
C8980,TypeB,iddq,96,13.96,0,50
C8980,TypeB,iddq,168,14.96,0,50
C8980,TypeB,leakage,0,1.2,0,10
C8980,TypeB,leakage,24,1.3,0,10
C8980,TypeB,leakage,96,1.4,0,10
C8980,TypeB,leakage,168,1.5,0,10
C8981,TypeA,iddq,0,10.02,0,50
C8981,TypeA,iddq,24,11.02,0,50
C8981,TypeA,iddq,96,30.02,0,50
C8981,TypeA,iddq,168,32.02,0,50
C8981,TypeA,leakage,0,1.0,0,10
C8981,TypeA,leakage,24,1.1,0,10
C8981,TypeA,leakage,96,3.0,0,10
C8981,TypeA,leakage,168,3.2,0,10
C8982,TypeB,iddq,0,11.06,0,50
C8982,TypeB,iddq,24,12.06,0,50
C8982,TypeB,iddq,96,31.06,0,50
C8982,TypeB,iddq,168,33.06,0,50
C8982,TypeB,leakage,0,1.11,0,10
C8982,TypeB,leakage,24,1.21,0,10
C8982,TypeB,leakage,96,3.11,0,10
C8982,TypeB,leakage,168,3.31,0,10
C8983,TypeC,iddq,0,9.48,0,50
C8983,TypeC,iddq,24,10.48,0,50
C8983,TypeC,iddq,96,11.48,0,50
C8983,TypeC,iddq,168,12.48,0,50
C8983,TypeC,leakage,0,0.95,0,10
C8983,TypeC,leakage,24,1.05,0,10
C8983,TypeC,leakage,96,1.15,0,10
C8983,TypeC,leakage,168,1.25,0,10
C8984,TypeC,iddq,0,9.79,0,50
C8984,TypeC,iddq,24,10.79,0,50
C8984,TypeC,iddq,96,11.79,0,50
C8984,TypeC,iddq,168,60.0,0,50
C8984,TypeC,leakage,0,0.98,0,10
C8984,TypeC,leakage,24,1.08,0,10
C8984,TypeC,leakage,96,1.18,0,10
C8984,TypeC,leakage,168,6.0,0,10
C8985,TypeC,iddq,0,8.02,0,50
C8985,TypeC,iddq,24,9.02,0,50
C8985,TypeC,iddq,96,28.02,0,50
C8985,TypeC,iddq,168,30.02,0,50
C8985,TypeC,leakage,0,0.8,0,10
C8985,TypeC,leakage,24,0.9,0,10
C8985,TypeC,leakage,96,2.8,0,10
C8985,TypeC,leakage,168,3.0,0,10
C8986,TypeB,iddq,0,11.51,0,50
C8986,TypeB,iddq,24,11.51,0,50
C8986,TypeB,iddq,96,11.51,0,50
C8986,TypeB,iddq,168,11.51,0,50
C8986,TypeB,leakage,0,1.15,0,10
C8986,TypeB,leakage,24,1.15,0,10
C8986,TypeB,leakage,96,1.15,0,10
C8986,TypeB,leakage,168,1.15,0,10
C8987,TypeA,iddq,0,8.71,0,50
C8987,TypeA,iddq,24,9.71,0,50
C8987,TypeA,iddq,96,10.71,0,50
C8987,TypeA,iddq,168,60.0,0,50
C8987,TypeA,leakage,0,0.87,0,10
C8987,TypeA,leakage,24,0.97,0,10
C8987,TypeA,leakage,96,1.07,0,10
C8987,TypeA,leakage,168,6.0,0,10
C8988,TypeA,iddq,0,14.09,0,50
C8988,TypeA,iddq,24,15.09,0,50
C8988,TypeA,iddq,96,16.09,0,50
C8988,TypeA,iddq,168,17.09,0,50
C8988,TypeA,leakage,0,1.41,0,10
C8988,TypeA,leakage,24,1.51,0,10
C8988,TypeA,leakage,96,1.61,0,10
C8988,TypeA,leakage,168,1.71,0,10
C8989,TypeB,iddq,0,12.31,0,50
C8989,TypeB,iddq,24,14.31,0,50
C8989,TypeB,iddq,96,17.31,0,50
C8989,TypeB,iddq,168,22.31,0,50
C8989,TypeB,leakage,0,1.23,0,10
C8989,TypeB,leakage,24,1.43,0,10
C8989,TypeB,leakage,96,1.73,0,10
C8989,TypeB,leakage,168,2.23,0,10
C899,TypeB,iddq,0,14.18,0,50
C899,TypeB,iddq,24,15.18,0,50
C899,TypeB,iddq,96,16.18,0,50
C899,TypeB,iddq,168,60.0,0,50
C899,TypeB,leakage,0,1.42,0,10
C899,TypeB,leakage,24,1.52,0,10
C899,TypeB,leakage,96,1.62,0,10
C899,TypeB,leakage,168,6.0,0,10
C8990,TypeC,iddq,0,9.23,0,50
C8990,TypeC,iddq,24,10.23,0,50
C8990,TypeC,iddq,96,11.23,0,50
C8990,TypeC,iddq,168,60.0,0,50
C8990,TypeC,leakage,0,0.92,0,10
C8990,TypeC,leakage,24,1.02,0,10
C8990,TypeC,leakage,96,1.12,0,10
C8990,TypeC,leakage,168,6.0,0,10
C8991,TypeB,iddq,0,12.16,0,50
C8991,TypeB,iddq,24,13.16,0,50
C8991,TypeB,iddq,96,14.16,0,50
C8991,TypeB,iddq,168,60.0,0,50
C8991,TypeB,leakage,0,1.22,0,10
C8991,TypeB,leakage,24,1.32,0,10
C8991,TypeB,leakage,96,1.42,0,10
C8991,TypeB,leakage,168,6.0,0,10
C8992,TypeB,iddq,0,14.3,0,50
C8992,TypeB,iddq,24,15.3,0,50
C8992,TypeB,iddq,96,16.3,0,50
C8992,TypeB,iddq,168,17.3,0,50
C8992,TypeB,leakage,0,1.43,0,10
C8992,TypeB,leakage,24,1.53,0,10
C8992,TypeB,leakage,96,1.63,0,10
C8992,TypeB,leakage,168,1.73,0,10
C8993,TypeA,iddq,0,11.63,0,50
C8993,TypeA,iddq,24,11.63,0,50
C8993,TypeA,iddq,96,11.63,0,50
C8993,TypeA,iddq,168,11.63,0,50
C8993,TypeA,leakage,0,1.16,0,10
C8993,TypeA,leakage,24,1.16,0,10
C8993,TypeA,leakage,96,1.16,0,10
C8993,TypeA,leakage,168,1.16,0,10
C8994,TypeA,iddq,0,9.63,0,50
C8994,TypeA,iddq,24,10.63,0,50
C8994,TypeA,iddq,96,11.63,0,50
C8994,TypeA,iddq,168,60.0,0,50
C8994,TypeA,leakage,0,0.96,0,10
C8994,TypeA,leakage,24,1.06,0,10
C8994,TypeA,leakage,96,1.16,0,10
C8994,TypeA,leakage,168,6.0,0,10
C8995,TypeA,iddq,0,14.24,0,50
C8995,TypeA,iddq,24,14.24,0,50
C8995,TypeA,iddq,96,14.24,0,50
C8995,TypeA,iddq,168,14.24,0,50
C8995,TypeA,leakage,0,1.42,0,10
C8995,TypeA,leakage,24,1.42,0,10
C8995,TypeA,leakage,96,1.42,0,10
C8995,TypeA,leakage,168,1.42,0,10
C8996,TypeB,iddq,0,13.65,0,50
C8996,TypeB,iddq,24,15.65,0,50
C8996,TypeB,iddq,96,18.65,0,50
C8996,TypeB,iddq,168,23.65,0,50
C8996,TypeB,leakage,0,1.37,0,10
C8996,TypeB,leakage,24,1.57,0,10
C8996,TypeB,leakage,96,1.87,0,10
C8996,TypeB,leakage,168,2.37,0,10
C8997,TypeB,iddq,0,11.82,0,50
C8997,TypeB,iddq,24,12.82,0,50
C8997,TypeB,iddq,96,13.82,0,50
C8997,TypeB,iddq,168,60.0,0,50
C8997,TypeB,leakage,0,1.18,0,10
C8997,TypeB,leakage,24,1.28,0,10
C8997,TypeB,leakage,96,1.38,0,10
C8997,TypeB,leakage,168,6.0,0,10
C8998,TypeC,iddq,0,12.43,0,50
C8998,TypeC,iddq,24,13.43,0,50
C8998,TypeC,iddq,96,14.43,0,50
C8998,TypeC,iddq,168,60.0,0,50
C8998,TypeC,leakage,0,1.24,0,10
C8998,TypeC,leakage,24,1.34,0,10
C8998,TypeC,leakage,96,1.44,0,10
C8998,TypeC,leakage,168,6.0,0,10
C8999,TypeB,iddq,0,14.1,0,50
C8999,TypeB,iddq,24,15.1,0,50
C8999,TypeB,iddq,96,16.1,0,50
C8999,TypeB,iddq,168,17.1,0,50
C8999,TypeB,leakage,0,1.41,0,10
C8999,TypeB,leakage,24,1.51,0,10
C8999,TypeB,leakage,96,1.61,0,10
C8999,TypeB,leakage,168,1.71,0,10
C9,TypeB,iddq,0,12.03,0,50
C9,TypeB,iddq,24,13.03,0,50
C9,TypeB,iddq,96,32.03,0,50
C9,TypeB,iddq,168,34.03,0,50
C9,TypeB,leakage,0,1.2,0,10
C9,TypeB,leakage,24,1.3,0,10
C9,TypeB,leakage,96,3.2,0,10
C9,TypeB,leakage,168,3.4,0,10
C90,TypeA,iddq,0,14.41,0,50
C90,TypeA,iddq,24,15.41,0,50
C90,TypeA,iddq,96,16.41,0,50
C90,TypeA,iddq,168,17.41,0,50
C90,TypeA,leakage,0,1.44,0,10
C90,TypeA,leakage,24,1.54,0,10
C90,TypeA,leakage,96,1.64,0,10
C90,TypeA,leakage,168,1.74,0,10
C900,TypeC,iddq,0,11.46,0,50
C900,TypeC,iddq,24,12.46,0,50
C900,TypeC,iddq,96,13.46,0,50
C900,TypeC,iddq,168,60.0,0,50
C900,TypeC,leakage,0,1.15,0,10
C900,TypeC,leakage,24,1.25,0,10
C900,TypeC,leakage,96,1.35,0,10
C900,TypeC,leakage,168,6.0,0,10
C9000,TypeC,iddq,0,9.55,0,50
C9000,TypeC,iddq,24,9.55,0,50
C9000,TypeC,iddq,96,9.55,0,50
C9000,TypeC,iddq,168,9.55,0,50
C9000,TypeC,leakage,0,0.96,0,10
C9000,TypeC,leakage,24,0.96,0,10
C9000,TypeC,leakage,96,0.96,0,10
C9000,TypeC,leakage,168,0.96,0,10
C9001,TypeA,iddq,0,11.08,0,50
C9001,TypeA,iddq,24,11.08,0,50
C9001,TypeA,iddq,96,11.08,0,50
C9001,TypeA,iddq,168,11.08,0,50
C9001,TypeA,leakage,0,1.11,0,10
C9001,TypeA,leakage,24,1.11,0,10
C9001,TypeA,leakage,96,1.11,0,10
C9001,TypeA,leakage,168,1.11,0,10
C9002,TypeA,iddq,0,11.08,0,50
C9002,TypeA,iddq,24,12.08,0,50
C9002,TypeA,iddq,96,13.08,0,50
C9002,TypeA,iddq,168,60.0,0,50
C9002,TypeA,leakage,0,1.11,0,10
C9002,TypeA,leakage,24,1.21,0,10
C9002,TypeA,leakage,96,1.31,0,10
C9002,TypeA,leakage,168,6.0,0,10
C9003,TypeB,iddq,0,9.47,0,50
C9003,TypeB,iddq,24,11.47,0,50
C9003,TypeB,iddq,96,14.47,0,50
C9003,TypeB,iddq,168,19.47,0,50
C9003,TypeB,leakage,0,0.95,0,10
C9003,TypeB,leakage,24,1.15,0,10
C9003,TypeB,leakage,96,1.45,0,10
C9003,TypeB,leakage,168,1.95,0,10
C9004,TypeC,iddq,0,9.09,0,50
C9004,TypeC,iddq,24,9.09,0,50
C9004,TypeC,iddq,96,9.09,0,50
C9004,TypeC,iddq,168,9.09,0,50
C9004,TypeC,leakage,0,0.91,0,10
C9004,TypeC,leakage,24,0.91,0,10
C9004,TypeC,leakage,96,0.91,0,10
C9004,TypeC,leakage,168,0.91,0,10
C9005,TypeB,iddq,0,12.52,0,50
C9005,TypeB,iddq,24,13.52,0,50
C9005,TypeB,iddq,96,32.52,0,50
C9005,TypeB,iddq,168,34.52,0,50
C9005,TypeB,leakage,0,1.25,0,10
C9005,TypeB,leakage,24,1.35,0,10
C9005,TypeB,leakage,96,3.25,0,10
C9005,TypeB,leakage,168,3.45,0,10
C9006,TypeA,iddq,0,13.43,0,50
C9006,TypeA,iddq,24,13.43,0,50
C9006,TypeA,iddq,96,13.43,0,50
C9006,TypeA,iddq,168,13.43,0,50
C9006,TypeA,leakage,0,1.34,0,10
C9006,TypeA,leakage,24,1.34,0,10
C9006,TypeA,leakage,96,1.34,0,10
C9006,TypeA,leakage,168,1.34,0,10
C9007,TypeB,iddq,0,10.06,0,50
C9007,TypeB,iddq,24,11.06,0,50
C9007,TypeB,iddq,96,12.06,0,50
C9007,TypeB,iddq,168,13.06,0,50
C9007,TypeB,leakage,0,1.01,0,10
C9007,TypeB,leakage,24,1.11,0,10
C9007,TypeB,leakage,96,1.21,0,10
C9007,TypeB,leakage,168,1.31,0,10
C9008,TypeA,iddq,0,12.72,0,50
C9008,TypeA,iddq,24,13.72,0,50
C9008,TypeA,iddq,96,32.72,0,50
C9008,TypeA,iddq,168,34.72,0,50
C9008,TypeA,leakage,0,1.27,0,10
C9008,TypeA,leakage,24,1.37,0,10
C9008,TypeA,leakage,96,3.27,0,10
C9008,TypeA,leakage,168,3.47,0,10
C9009,TypeB,iddq,0,8.32,0,50
C9009,TypeB,iddq,24,9.32,0,50
C9009,TypeB,iddq,96,28.32,0,50
C9009,TypeB,iddq,168,30.32,0,50
C9009,TypeB,leakage,0,0.83,0,10
C9009,TypeB,leakage,24,0.93,0,10
C9009,TypeB,leakage,96,2.83,0,10
C9009,TypeB,leakage,168,3.03,0,10
C901,TypeB,iddq,0,12.5,0,50
C901,TypeB,iddq,24,13.5,0,50
C901,TypeB,iddq,96,14.5,0,50
C901,TypeB,iddq,168,15.5,0,50
C901,TypeB,leakage,0,1.25,0,10
C901,TypeB,leakage,24,1.35,0,10
C901,TypeB,leakage,96,1.45,0,10
C901,TypeB,leakage,168,1.55,0,10
C9010,TypeA,iddq,0,11.0,0,50
C9010,TypeA,iddq,24,12.0,0,50
C9010,TypeA,iddq,96,13.0,0,50
C9010,TypeA,iddq,168,60.0,0,50
C9010,TypeA,leakage,0,1.1,0,10
C9010,TypeA,leakage,24,1.2,0,10
C9010,TypeA,leakage,96,1.3,0,10
C9010,TypeA,leakage,168,6.0,0,10
C9011,TypeC,iddq,0,10.7,0,50
C9011,TypeC,iddq,24,12.7,0,50
C9011,TypeC,iddq,96,15.7,0,50
C9011,TypeC,iddq,168,20.7,0,50
C9011,TypeC,leakage,0,1.07,0,10
C9011,TypeC,leakage,24,1.27,0,10
C9011,TypeC,leakage,96,1.57,0,10
C9011,TypeC,leakage,168,2.07,0,10
C9012,TypeC,iddq,0,13.71,0,50
C9012,TypeC,iddq,24,14.71,0,50
C9012,TypeC,iddq,96,15.71,0,50
C9012,TypeC,iddq,168,60.0,0,50
C9012,TypeC,leakage,0,1.37,0,10
C9012,TypeC,leakage,24,1.47,0,10
C9012,TypeC,leakage,96,1.57,0,10
C9012,TypeC,leakage,168,6.0,0,10
C9013,TypeB,iddq,0,8.09,0,50
C9013,TypeB,iddq,24,9.09,0,50
C9013,TypeB,iddq,96,10.09,0,50
C9013,TypeB,iddq,168,11.09,0,50
C9013,TypeB,leakage,0,0.81,0,10
C9013,TypeB,leakage,24,0.91,0,10
C9013,TypeB,leakage,96,1.01,0,10
C9013,TypeB,leakage,168,1.11,0,10
C9014,TypeC,iddq,0,10.09,0,50
C9014,TypeC,iddq,24,12.09,0,50
C9014,TypeC,iddq,96,15.09,0,50
C9014,TypeC,iddq,168,20.09,0,50
C9014,TypeC,leakage,0,1.01,0,10
C9014,TypeC,leakage,24,1.21,0,10
C9014,TypeC,leakage,96,1.51,0,10
C9014,TypeC,leakage,168,2.01,0,10
C9015,TypeA,iddq,0,10.77,0,50
C9015,TypeA,iddq,24,11.77,0,50
C9015,TypeA,iddq,96,12.77,0,50
C9015,TypeA,iddq,168,60.0,0,50
C9015,TypeA,leakage,0,1.08,0,10
C9015,TypeA,leakage,24,1.18,0,10
C9015,TypeA,leakage,96,1.28,0,10
C9015,TypeA,leakage,168,6.0,0,10
C9016,TypeB,iddq,0,8.08,0,50
C9016,TypeB,iddq,24,9.08,0,50
C9016,TypeB,iddq,96,28.08,0,50
C9016,TypeB,iddq,168,30.08,0,50
C9016,TypeB,leakage,0,0.81,0,10
C9016,TypeB,leakage,24,0.91,0,10
C9016,TypeB,leakage,96,2.81,0,10
C9016,TypeB,leakage,168,3.01,0,10
C9017,TypeB,iddq,0,8.58,0,50
C9017,TypeB,iddq,24,8.58,0,50
C9017,TypeB,iddq,96,8.58,0,50
